seq,Credit_Default,BE_SCORE_ON_OD,BNI_SCORE_ON_OD,BUSAGE,BUSSTRUC,MAXLINEUTIL,AVGLINEUTIL12,MAXLINEBALRT,MAXTIMESLBAL12,DAYSDELQ,TOTDAYSDELQ12,TOTACBAL,MAXDELQ,TOTDELQ12,DEPOSITRT,AVGDEPRT12,ALL_OPEN_TRADE_UT,BR_OPEN_TRADE_UT,BR_TRADE_PAST_DUE
4,1,587,924,25,1,1.1975,0.955377,1.1975,4,0,0,119751.37,0,0,0.0292,0.5694,86,85,0
5,1,697,939,12,1,0,0,0,0,0,1,,,,,,23,,
4,1,727,982,151,1,0.1617,0.1617,0.1617,0,0,0,8087.77,0,0,0,0,4,4,0
5,1,794,964,47,1,0.1037,0.236908,0.1062,0,0,0,6314.26,1,4,0.0237,0.2153,32,32,0
8,1,799,970,16,1,0,0,0,0,0,0,,,,,,48,2,0
6,1,669,820,41,1,0.8834,0.775157,0.8834,1,0,0,53009.94,1,3,0,0.4294,53,40,0
4,1,0,958,44,1,0,0.7478,0,6,0,0,6358.82,0,0,0,0,,,
2,1,555,174,47,2,1.0284,0.741041,1.0363,4,0,0,31091.73,4,4,0,0.0722,76,92,0
3,1,761,961,81,2,0.3938,0.29265,0.3938,0,0,1,1378.3,1,1,0,0.8004,81,,
3,1,517,869,286,2,1.024,0.42834,1.024,3,1,2,4096.28,1,7,0,1.2885,78,41,0
3,1,764,970,120,2,0.1012,0.28853,0.1895,0,0,0,2597.04,0,1,0.9608,0.452,9,9,0
2,1,621,788,27,4,1.0377,0.97005,1.0523,6,0,0,15784.52,1,1,0,0.2893,17,99,1
4,1,0,969,62,1,0.8288,0.88565,0.9762,2,0,0,62164.19,0,0,2.0798,2.2487,,,
10,1,642,961,146,1,0.4194,0.359625,0.4424,0,0,0,44248.34,2,2,0,0.2266,74,31,0
6,1,793,957,42,2,0.6988,0.500955,0.9248,0,0,0,13977.28,0,1,0.8255,0.4495,42,20,0
7,1,693,962,25,1,,,,,0,0,,,,,,54,53,0
9,1,802,965,32,1,0.5455,0.35097,0.5509,0,0,2,10911.96,0,1,0.0499,0.0308,53,60,0
3,1,710,875,50,1,0,0,0,0,0,0,,,,,,34,35,0
10,1,764,951,37,4,0.9801,0.941033,0.9979,0,0,0,59595.81,0,0,0.0389,0.0628,47,22,0
2,1,663,263,108,1,0.9646,0.950658,1.0063,9,0,0,37042.26,0,2,0.2522,0.1815,95,104,0
6,1,659,946,74,1,0.8607,0.748209,0.8932,0,0,0,26305.35,0,0,0.2116,0.3707,64,68,0
2,1,570,512,185,1,0.9951,0.925408,1.0146,9,0,0,39805.56,0,0,0.7593,0.3409,81,101,0
4,1,779,959,47,4,0.5327,0.244566,0.6585,0,0,0,19710.84,2,2,0.4804,2.8577,55,9,0
5,1,551,877,87,1,0.8531,0.768708,0.8531,1,0,0,19622.99,9,9,0,0.4407,60,84,1
5,1,747,947,19,1,0.9881,0.90839,1.0755,8,22,0,5078.9,1,5,0.086,0.7977,76,79,0
5,1,656,846,207,1,0.7546,0.488855,0.7546,0,0,0,11319.59,2,3,0,0.2039,15,15,1
10,1,689,931,13,3,0.9987,1.041008,1.2111,10,123,6,7490.77,4,7,0.0533,0.1367,84,93,0
7,1,617,589,41,1,0.9779,0.920466,0.9917,1,0,0,48896.59,0,2,0.1071,0.1069,62,68,0
3,1,719,867,48,2,0.9962,0.9765,0.9962,0,0,0,39850.21,2,9,0.005,0.0109,58,47,0
9,1,629,679,29,4,1.0022,0.9536,1.0022,9,0,0,50111.48,0,5,0.0201,0.1148,69,96,0
4,1,502,903,89,1,0.7782,0.567625,0.7782,1,0,0,19456.39,2,3,0,0.0918,,,1
2,1,641,379,118,1,0.9996,0.994383,0.9996,2,0,0,44984.4,2,8,0,0.0068,54,67,0
4,1,790,963,58,2,0.3987,0.436691,0.4031,0,0,1,17945.08,0,0,0.0187,0.2276,2,2,0
8,1,744,953,69,1,0.7357,0.860533,0.7395,1,0,0,22186.51,0,0,0,0.2295,68,47,0
9,1,788,969,52,4,0.0925,0.047416,0.0925,0,0,0,4166.7,2,5,0,0.3288,3,3,0
4,1,750,960,56,2,0.9179,0.558716,0.9179,0,0,0,45899.44,0,0,0.0115,0.0155,35,24,0
4,1,594,942,178,1,1.004,0.864675,1.004,1,0,0,45182.93,2,6,0,0.0251,91,,0
5,1,591,762,161,1,0.9897,0.974816,1.0344,10,0,0,29693.65,0,0,0.3663,0.8695,73,87,0
3,1,728,948,13,1,0.0712,0.4053,1.1092,5,0,0,355.99,0,0,56.3607,7.9423,13,,
4,1,618,767,41,1,1.0094,0.682308,1.0166,2,0,0,47783.61,4,6,0,0.0595,90,90,0
6,1,682,512,92,1,0.9933,1.0057,1.0006,12,0,0,30020.15,1,9,0,0.0077,83,87,0
8,1,744,952,48,1,0.8062,0.523522,0.9833,0,0,0,24187.52,0,1,0.2292,0.3212,42,42,0
9,1,583,898,132,1,0.9916,0.994583,0.9934,9,0,0,98360.44,0,0,0.1359,0.1421,76,99,0
3,1,704,823,91,2,0.9639,0.707475,0.9639,0,0,0,38559.55,0,0,0.0614,0.0961,14,,
4,1,725,970,49,1,0.8214,0.653909,0.8286,0,0,0,49284.17,0,3,0.2369,0.1365,35,37,0
7,1,741,958,60,1,0.8729,0.632525,0.9975,1,0,0,65474.62,0,1,0.755,0.5751,1,1,0
3,1,613,722,70,1,0.9757,0.993441,1.0338,5,0,0,14636.83,0,2,0.0683,0.2565,78,78,0
4,1,,,46,1,,,,,,0,,,,,,,,
10,1,670,929,331,1,0.2651,0.243,0.3213,0,0,0,13258.17,0,0,2.8669,5.3042,55,58,0
3,1,587,134,56,2,0.9782,0.957883,0.9941,1,0,0,34240.42,0,0,1.2522,0.5367,82,100,0
2,1,670,143,117,2,,,,,0,7,,,,,,91,98,0
10,1,681,812,163,1,,,,,0,0,,,,,,47,42,0
9,1,657,749,267,3,0.3527,0.3527,0.3527,0,0,0,10581.98,0,0,0,0,50,41,0
8,1,638,897,396,1,,,,,87,2,,,,,,73,90,0
6,1,666,918,40,1,0.5048,0.64419,0.5572,2,0,0,10096.86,0,0,0.3092,0.5103,43,43,0
7,1,522,286,69,2,1.0177,0.961166,1.0177,2,0,0,20354.62,2,2,0,0.4506,109,109,2
4,1,694,378,44,1,1.0137,0.973408,1.0137,6,0,0,30411.71,2,3,0,0.0635,63,80,0
3,1,719,957,36,1,1.0108,0.998408,1.0221,10,0,0,15332.44,3,6,,0.1443,88,,
4,1,660,959,24,1,0.2131,0.30914,0.2131,0,0,0,5968.46,2,2,0,0,26,26,0
4,1,537,513,90,1,1.0676,0.979125,1.0676,7,0,0,26690.82,0,4,0.6605,0.7481,35,8,0
9,1,772,971,,,0.5875,0.460208,0.8073,0,0,0,29375.82,0,0,1.0207,1.3934,0,,0
4,1,668,931,97,2,1.0125,0.999422,1.0125,6,0,0,15187.76,0,0,0.168,0.2271,22,24,0
9,1,594,624,24,1,1.0219,0.904075,1.0545,3,0,0,45450.28,0,2,0.9396,0.4913,78,87,0
4,1,697,952,292,3,0,0,0,0,60,2,,,,,,68,68,0
3,1,682,852,52,1,0.8696,0.784391,0.941,2,0,0,30436.11,0,9,0.1412,0.0476,77,,
6,1,612,247,133,2,1.0044,0.952833,1.0044,1,0,0,10044.3,0,7,0.0497,0.0487,70,102,0
5,1,708,970,39,1,0.7271,0.827366,0.9764,8,0,1,14979.9,0,0,1.5936,0.6448,44,2,0
6,1,636,918,52,,0.7003,0.650233,0.7003,0,0,0,21010.75,0,0,0,0,83,83,0
5,1,728,917,35,1,1.0029,0.66085,1.0029,3,0,0,75220.62,0,3,0.0664,0.1163,0,0,0
6,1,820,971,19,,0.1844,0.06025,0.1844,0,0,0,18443.36,2,3,0,0.3386,4,4,0
6,1,463,281,26,2,,,,,0,0,,,,,,85,103,1
2,1,710,921,48,1,1.0079,0.926216,1.0079,6,0,0,,,,,,39,58,0
2,1,648,895,14,3,1.157,0.966558,1.157,7,0,0,28927.09,8,8,0,0.0075,58,67,1
4,1,748,974,114,1,0.7744,0.655825,0.8586,0,0,0,27107.26,0,3,0.3129,0.3354,41,28,0
10,1,0,968,12,2,1.0271,0.847766,1.0373,6,0,0,15560.04,3,3,0,0.4774,,,
9,1,705,934,86,1,0.8382,0.696716,0.8443,0,0,0,33774.35,1,3,0,0.0316,56,58,0
2,1,515,566,14,4,1.0552,0.9558,1.0861,9,0,0,31658.3,0,0,0.0989,0.1674,4,,0
8,1,588,847,121,2,0.7933,0.792575,0.8017,0,0,0,12026.93,5,11,0.0083,0.0185,47,,0
9,1,681,849,12,2,1.0451,0.765222,1.269,3,0,5,2612.75,3,8,0.2296,0.454,82,93,0
2,1,542,81,56,2,1.0419,0.99275,1.0419,8,0,0,41677,3,3,0,0.1134,,,0
9,1,0,969,93,3,,,,,32,1,,,,,,,,
3,1,647,115,58,2,0.9495,0.9454,0.9495,0,0,0,33233.28,1,8,0,0.1096,77,88,0
3,1,511,187,68,1,0.982,0.957425,0.9991,9,0,3,24552.46,0,4,0.0285,0.3103,16,16,0
5,1,612,128,55,2,1.0136,0.88965,1.0196,3,0,0,61180.79,4,4,0,0.0962,61,88,0
10,1,609,857,100,3,0.0368,0.11745,0.0975,4,0,0,,,0,,9.2736,45,104,0
10,1,608,912,33,2,0.7038,0.534228,0.7096,0,0,0,17595.46,0,0,0.0565,0.2058,12,13,0
9,1,768,968,43,2,0.6455,0.670508,0.6519,0,0,1,13038.78,0,1,0.0222,0.6175,34,34,0
2,1,729,920,14,1,0.9348,0.518722,0.9348,1,0,0,28044.78,2,2,0,0.5029,,,
10,1,462,764,72,1,,1.021,,9,0,0,49857.85,0,4,0.353,0.302,65,64,1
9,1,629,311,46,1,0,0.668566,0,0,0,0,7016.54,0,0,0.6518,0.6349,72,63,0
10,1,530,233,39,1,0.9525,1.494241,1.0084,12,0,0,14287.85,0,0,3.9419,3.6167,1,2,0
9,1,488,48,265,1,1.0208,0.888533,1.0208,4,0,0,35730.29,2,8,0,0.0308,98,105,7
7,1,733,581,153,1,0.6237,0.571412,0.6936,0,0,0,9457.24,0,1,0.5725,0.4445,75,87,0
3,1,540,241,24,1,,0.86469,,9,0,0,40093.16,0,0,0.1402,1.7126,75,97,0
9,1,698,972,222,1,0.0191,0.294528,0.283,0,0,0,1918.99,0,0,70.0306,3.8016,49,0,0
3,1,667,198,275,1,0.6577,0.687016,0.6652,0,0,0,16444.27,0,10,0.0212,0.0115,64,90,0
4,1,769,959,145,1,0.5654,0.413025,0.5654,0,0,0,56545.83,1,7,0,0.0722,36,34,0
3,1,517,164,105,2,1.0358,0.886275,1.0468,10,0,0,15702.31,2,2,0,0.6448,72,100,0
8,1,640,735,24,1,0.0722,0.0635,0.0722,0,1,0,180.73,1,1,0,0,75,78,1
8,1,546,368,64,1,1.0022,1.234275,1.0022,9,0,0,44993.93,0,0,0.0606,0.31,71,72,0
6,1,692,690,49,2,0.9071,0.853758,0.9071,0,0,0,36284.9,0,0,0.2788,0.5721,45,51,0
10,1,624,902,31,1,0,0,0.0114,0,0,0,,,,,,53,47,0
2,1,482,87,53,1,,,,,0,2,,,,,,82,107,1
6,1,795,971,99,1,0.7557,0.3166,0.7557,0,0,0,34008.91,1,1,0,1.2947,51,20,0
10,1,547,797,47,1,0.8377,0.675533,1.1442,9,60,2,5697.16,0,0,8.7532,9.8822,52,54,0
2,1,739,918,53,1,0.9703,0.4888,0.9703,0,0,0,72776.24,1,1,0,0,9,9,0
4,1,697,915,12,1,0.2028,0.357016,0.606,0,0,0,3042.33,0,0,4.1107,1.8977,58,67,0
5,1,668,613,97,1,0.9956,0.970866,1.0069,2,0,0,49782.51,0,0,0.0785,0.1226,66,66,0
5,1,0,969,215,1,0,0.359885,0.0106,0,0,0,20487.36,0,0,1.1574,2.1075,0,0,0
3,1,531,657,51,1,,0.92189,,6,0,0,40624.09,3,5,0,0.4391,26,82,0
8,1,790,944,138,1,1.0038,0.991191,1.0038,7,0,0,15058.23,1,3,0.0132,0.0629,2,2,0
7,1,745,945,40,1,1.1636,0.821383,1.1636,4,0,1,6981.85,0,1,0.6013,1.3019,56,56,0
7,1,653,687,132,1,0.8036,0.870425,0.8036,2,0,0,36165.89,1,4,0,0.0191,70,75,0
3,1,668,961,30,2,0.6977,0.571725,0.6977,2,0,0,41862.08,0,0,0.0139,0.0565,27,,
6,1,709,934,80,1,0.4442,0.37628,0.4442,2,0,0,11106.76,1,1,0,0.1899,59,98,0
8,1,639,168,72,1,0.8892,0.7126,0.8892,0,0,0,35571,1,6,0,0.1458,60,88,0
9,1,703,909,45,4,0,0.5299,0.1838,1,0,0,9029.74,0,0,0.9787,1.0977,85,90,0
6,1,705,852,117,1,1.0007,0.889525,1.0082,1,0,0,30247.22,1,1,0,0.1078,76,0,0
7,1,507,794,79,1,1.0032,0.71905,1.0032,6,0,0,45147.24,0,0,0.3534,1.067,80,87,1
6,1,730,969,48,1,0,0.59115,0.9561,4,0,0,8689.26,0,0,12.7016,10.9288,50,,
7,1,784,967,106,1,0.7992,0.75405,0.837,3,0,0,31968,0,0,0.7308,1.4323,4,4,0
4,1,665,134,48,1,,,,,0,0,,,,,,82,99,0
5,1,745,845,24,1,1.0108,0.985983,1.0177,9,0,4,6065.1,0,0,0.1863,0.5931,65,94,0
5,1,614,834,26,1,,,,,0,0,,,,,,94,,0
2,1,716,950,46,1,0.3911,0.4098,0.3995,0,0,0,39113.3,0,0,0.0744,0.5113,47,48,0
7,1,568,914,158,1,0.7604,0.890866,0.9709,0,0,0,45627.86,0,0,1.4355,1.1297,76,50,0
5,1,673,961,75,4,1.006,0.988688,1.0597,5,0,0,75452.2,0,0,0.3619,0.2167,47,32,0
5,1,687,884,66,1,0.269,0.537533,0.549,2,0,3,,,,,,62,53,0
7,1,565,67,40,1,0,0.52,0,7,32,1,286.18,1,1,0.8336,6.5968,77,99,2
3,1,716,969,50,4,0.9183,0.442691,0.9237,0,0,0,33255.15,2,4,0,0.201,67,59,0
7,1,642,676,42,1,1.0126,0.62275,1.0363,3,0,0,10126.81,0,0,0.4212,8.0265,52,,0
6,1,586,99,44,1,1.0426,1.015527,1.0426,10,0,0,11990.1,3,5,0,0.5752,86,104,0
2,1,731,915,213,2,0.0048,0.003025,0.0049,0,0,0,159.6,0,3,0.9398,1.9688,36,24,0
9,1,759,968,75,1,0.3306,0.17665,0.3355,0,0,0,8388.95,7,11,0,0.0074,25,14,0
4,1,698,959,104,1,1.0181,1.00495,1.0181,11,0,0,76361.52,4,7,0,0.0074,67,76,0
6,1,713,972,30,1,0,0.476325,0.3777,2,0,1,971.99,0,3,4.1152,1.982,36,34,0
3,1,748,966,13,1,0,0,0.324,0,0,0,,,,,,12,12,0
3,1,703,545,24,2,,,,,0,0,,,,,,92,99,0
8,1,821,958,99,1,0.2368,0.229163,0.2368,0,0,0,23688.93,2,8,0,0.0071,15,7,0
2,1,589,138,26,2,0.9445,0.7269,0.9781,0,0,0,37783.27,0,0,0.1985,0.1819,54,54,0
7,1,653,101,92,3,0.9911,0.98796,1.0081,10,0,0,43773.97,0,0,0.0228,0.4346,53,94,0
8,1,814,970,17,1,1.0855,0.961155,1.0855,9,66,2,1085.5,0,1,0.5023,2.5323,1,1,0
3,1,693,914,39,2,0.9677,0.907025,1.0019,9,0,0,24194.27,0,0,0.0575,0.0319,42,78,0
6,1,577,949,126,1,0.4691,0.41989,0.4814,0,0,0,23455.51,0,5,0.0636,0.4267,41,1,0
4,1,678,879,56,1,1.0221,0.821333,1.0221,2,0,0,15332.32,4,4,0,0.589,26,32,0
10,1,739,955,37,2,0.2817,0.718083,0.2817,0,0,0,21134.25,3,7,0,0.0174,41,41,0
2,1,639,258,150,2,0.9991,0.80066,1.0182,3,0,0,19983.87,0,2,0.0298,0.0576,99,99,0
7,1,788,967,34,1,0.6261,0.35365,0.8232,0,0,0,6261.63,0,0,5.6049,8.2755,2,2,0
8,1,484,270,43,1,,,,,0,0,,,,,,71,102,1
2,1,,,62,1,0.1829,0.5705,0.3123,0,0,0,9146.79,0,0,0.7242,0.3551,,,
2,1,632,809,42,1,0,0.67346,1.2329,6,0,0,69026.44,0,0,0.0045,8.45,64,57,0
6,1,603,929,85,1,0.8753,0.774858,0.8753,0,0,0,87530,1,1,0,1.2413,5,5,0
8,1,753,922,28,3,0.6732,0.248688,0.6732,0,0,0,20197.94,1,1,0,0.0081,59,5,0
10,1,698,821,44,2,1.1587,0.882058,1.4917,11,0,1,4634.99,1,1,0.3827,1.9388,79,,
3,1,560,347,25,1,,,,,1,0,,,,,,68,89,1
7,1,700,920,41,2,0.416,0.56195,0.416,0,0,0,6241.08,0,0,0.2032,0.2732,15,16,0
2,1,734,936,12,2,0,0.726,0.821,1,0,0,726.41,0,0,6.7363,6.7363,22,,
8,1,578,220,63,1,1.0005,0.641791,1.003,3,0,0,35105.57,1,7,0.0056,0.2832,81,81,0
10,1,760,966,54,1,0.0019,0.0029,0.0019,0,0,0,39.11,0,1,0,0,28,9,0
10,1,571,94,59,4,1.0345,0.8513,1.0522,6,46,1,10345.19,1,2,0.0592,0.6608,58,74,1
2,1,700,372,97,4,0.645,0.641108,0.662,0,0,0,29025.64,0,1,0.0344,0.0396,55,53,0
8,1,770,962,176,2,0.7637,0.315533,0.7637,0,62,2,7637.96,3,4,0,0.6534,20,22,0
3,1,532,750,65,2,0.8327,0.7685,0.9559,3,0,0,2914.69,0,0,5.0038,8.6085,78,78,0
6,1,703,824,213,1,0.951,1.0008,0.9525,6,0,0,46816.31,0,0,0.8027,0.9712,56,66,0
2,1,727,962,16,1,0.2522,0.2522,0.2522,0,0,0,5045.82,0,0,0,0,75,3,0
5,1,581,137,50,1,0.997,0.957072,0.997,3,0,0,39883.61,0,6,0.0087,0.0218,80,84,0
9,1,743,942,84,1,0.9613,0.841383,0.9851,4,0,0,,,,,,52,23,0
6,1,593,937,54,1,0.672,0.618827,0.8798,0,0,0,26880.07,0,0,0.3213,0.772,54,48,0
6,1,665,953,58,1,0,0.42742,0.7796,1,0,0,1293.65,0,0,7.2186,6.4621,42,35,0
9,1,0,961,12,4,1.0605,0.8584,1.0698,5,0,0,21397.36,3,3,0,0.4387,,,
5,1,747,941,48,2,0.9074,0.644983,0.9599,0,0,0,45372.42,0,0,0.768,2.0502,78,58,0
5,1,656,101,78,2,1.0055,0.994008,1.0055,6,0,0,40221.81,1,8,0.0124,0.01,79,77,0
6,1,722,775,126,2,0.327,0.1702,0.8868,0,30,1,,,,,,59,67,0
4,1,710,933,48,3,0,0.019766,0,0,0,0,2067.08,3,4,0.0967,0.1029,78,98,0
5,1,547,453,259,2,0.5105,0.786633,0.5192,3,0,0,7657.82,0,0,0.0313,0.3759,95,90,0
5,1,719,921,27,2,1.0493,0.852708,1.0667,8,2,1,104939.02,1,3,0.0229,0.3062,68,68,0
7,1,,,54,1,0.9604,0.892308,1.0064,4,0,0,72032.56,0,0,2.1331,0.8018,,,
3,1,457,165,24,1,,,,,3,0,,,,,,93,94,0
9,1,589,869,108,1,0.113,0.580816,1.1047,2,0,0,2374.48,0,0,13.2695,1.7761,36,87,0
9,1,803,968,91,1,0.3019,0.470685,0.3019,2,0,0,6039.84,0,1,5.1074,0.6639,18,18,0
5,1,675,948,231,2,0.1238,0.049383,0.1252,0,0,0,6261.37,1,2,0,0.7465,28,57,0
3,1,596,875,15,1,0.747,0.705833,0.747,3,0,0,3735.38,1,1,0,0.0646,55,41,1
9,1,0,971,85,1,0.9283,0.694781,0.9283,0,0,0,46417.75,7,7,0,0.0428,,,
6,1,597,900,135,2,0.92,0.873,0.9676,2,0,0,18401.91,0,0,0.4686,0.2469,19,20,0
9,1,644,810,50,1,0.6282,0.808071,0.9962,0,0,0,25130.37,0,1,0.5968,0.2324,89,104,0
4,1,470,105,25,2,0.6026,0.845433,1.0527,11,0,0,6026.01,0,0,2.2704,1.5357,87,101,3
10,1,752,948,153,2,0,0.1022,0,1,0,0,1533.27,0,0,0,0,60,29,0
5,1,746,915,229,1,1.0031,0.956408,1.0031,2,0,0,65206.87,1,3,0.0024,0.2965,54,28,0
10,1,663,567,88,1,0.9718,0.899683,0.9718,0,0,0,48590.86,2,7,0,0.0075,52,57,0
10,1,684,420,81,1,1.0071,0.985816,1.0811,9,88,2,30215.32,1,5,0.0814,0.1741,73,78,0
6,1,703,732,49,1,0.8644,0.893383,0.882,0,0,0,51866.04,0,7,0.0289,0.0124,19,20,0
7,1,811,975,178,2,0.8572,0.557066,0.8572,0,0,0,17145.68,2,2,0,0.0913,0,,
3,1,778,956,105,2,0.9577,0.907125,0.9577,0,0,0,57463.14,0,3,0.0088,0.0631,13,13,0
3,1,623,720,98,1,1.0147,0.733645,1.0072,3,0,0,76109.41,1,3,0,0.1036,78,80,0
7,1,633,820,197,1,1.0044,1.001908,1.0044,11,0,0,100443.73,2,6,0.0049,0.005,12,12,0
7,1,0,964,68,2,0.3214,0.67701,0.3214,4,0,0,6428.19,1,1,0.0637,0.562,,,
4,1,717,967,49,1,0.6449,0.666283,0.6915,0,0,0,18059.85,0,0,0.2646,0.2769,34,19,0
10,1,739,940,111,1,0.8772,0.892141,1.0979,8,0,0,35490.7,0,0,2.2724,3.0109,52,18,0
4,1,736,973,92,1,0.9922,0.990891,0.998,6,0,0,59883.7,3,12,0,0.0045,46,46,0
5,1,718,931,49,1,0.528,0.50545,0.5321,0,0,0,10642.07,1,1,0,0.2453,14,14,0
4,1,691,934,63,2,0.9643,0.881391,1.0058,5,0,0,48540.92,0,3,0.0634,0.0665,92,92,0
8,1,754,809,36,4,0,0.63622,0.0338,0,0,0,202.82,0,0,27.1762,1.9625,16,17,0
10,1,560,168,12,4,1.0205,0.872872,1.0205,10,0,0,20410.65,2,2,0,0.9331,94,101,0
3,1,549,294,284,1,0,0.893154,0,5,0,0,75758.9,2,2,0,0.4476,38,89,0
2,1,786,953,18,2,,,,,1,0,,,,,,61,3,0
10,1,653,789,61,1,0,0,0,0,0,0,,,,,,0,0,0
6,1,645,884,55,2,0.9114,0.947466,0.935,0,0,0,15661,0,3,0.0255,0.017,87,91,1
10,1,733,957,52,4,0,0.5229,0.9095,0,0,0,9046.45,0,1,0.1916,0.6915,3,6,0
5,1,687,803,52,3,0.8056,0.814008,0.8094,0,0,0,4028.27,0,0,0.0124,0.0116,59,73,0
10,1,755,969,304,1,0.3266,0.38028,0.3966,0,0,0,1633.15,0,0,1.6379,1.5362,12,14,0
6,1,580,592,39,1,,,,,0,0,,,,,,91,91,0
7,1,722,805,38,1,0,0,0,0,30,1,,,,,,39,53,0
3,1,586,933,29,,,,,,74,2,,,,,,,,1
8,1,801,968,78,1,0.1254,0.076,0.1254,0,0,0,3136.46,1,1,0,0.427,51,3,0
9,1,688,916,290,2,0,0.9321,0,0,0,0,26772.07,0,0,0.1251,0.171,73,91,0
8,1,574,884,68,2,0.9168,0.896708,0.9168,0,0,0,,,2,,0.0177,0,0,0
2,1,721,931,58,3,0,0.588581,0.6371,0,0,0,21967.96,1,1,0,0.4421,28,21,0
4,1,687,929,32,1,0.954,0.7893,1.004,2,0,0,57604.09,0,2,0.052,0.0217,58,33,0
3,1,550,562,110,1,0.9711,0.9828,1.011,3,0,0,14567.38,0,7,0.0514,0.0103,,,
6,1,514,545,12,2,,,,,,0,,,,,,84,99,1
3,1,576,590,52,1,0.8273,0.617809,0.9806,0,0,0,24820.83,0,0,1.532,2.4702,87,87,1
7,1,568,86,142,3,0.0248,0.043916,0.0248,0,0,0,373.16,3,7,0.0803,0.1984,62,83,0
2,1,537,253,12,1,,,,,20,0,,,,,,85,100,2
6,1,760,942,285,1,0.293,0.31425,0.293,0,0,0,11721.51,2,3,0,0.4221,0,0,0
6,1,653,108,26,2,1.016,0.77541,1.016,2,4,0,5080.08,2,2,0.0596,1.4748,73,98,0
4,1,621,283,42,1,0.9978,0.966291,0.9978,6,0,0,44904.79,0,0,0.5572,0.4951,56,57,0
9,1,681,887,297,2,0.932,0.840175,0.932,4,0,0,23300.99,0,2,0.0355,0.118,89,104,0
4,1,611,475,83,1,0.7948,0.890458,0.8447,2,0,0,47693.87,0,0,0.7228,0.6093,89,96,0
3,1,535,112,83,1,1.0222,0.934791,1.0222,6,0,0,51111.99,2,4,0,0.2055,,,
10,1,511,592,29,2,1.0167,0.995263,1.0167,11,0,0,15250.73,1,1,0,0.7117,68,,
9,1,505,145,42,1,0.9797,0.864275,0.9987,2,0,0,37230.63,0,0,0.195,0.2539,90,90,1
7,1,628,936,118,1,0.5151,0.277309,0.7761,0,0,0,25759.88,0,0,0.6017,1.049,38,8,0
2,1,744,905,100,2,0,0,0,0,0,0,,,,,,67,30,0
8,1,682,827,26,1,1.0121,0.90225,1.0121,5,0,0,20243.92,0,1,0.7286,0.7626,71,71,0
5,1,726,967,37,1,,,,,0,0,,,,,,50,,
8,1,664,282,13,1,0.9728,0.956425,0.982,4,0,0,14730.16,3,8,0,0.0527,75,98,0
10,1,808,959,275,1,0,0,0,0,0,0,,,,,,29,29,0
9,1,612,812,50,2,0.4823,0.464725,0.974,0,0,0,24119.54,0,2,1.364,0.5273,63,63,0
6,1,628,97,44,1,0.9996,0.573811,1.0076,1,0,0,39803.97,0,0,0.1312,0.9532,78,83,0
6,1,692,628,36,2,0.8696,0.595616,0.8696,0,0,1,43481.16,1,3,0,0.0318,,,
4,1,493,694,15,1,,,,,0,0,,,,,,84,92,0
6,1,651,314,51,1,0.9986,0.72432,0.9986,0,0,0,49933.56,0,2,0.1712,0.1773,63,68,0
8,1,509,234,25,1,,0.401666,,6,0,1,40.23,0,0,188.7312,3.7296,104,104,0
5,1,564,321,72,1,1.0055,0.972783,1.0055,2,0,0,60678.35,1,7,0,0.0524,78,,0
10,1,609,816,114,1,1.6231,1.121091,1.6005,11,0,0,5680.62,2,6,0,0.1677,73,87,0
7,1,764,969,36,1,,0.8879,,1,0,0,288.58,0,5,156.8889,0.1499,15,15,0
7,1,638,793,12,2,0.6225,0.613466,0.6766,0,0,0,9337.98,0,0,0.7127,1.9105,83,83,0
8,1,481,454,27,1,0.8407,0.683772,0.7367,7,0,0,11349.41,1,1,0.0003,1.9269,60,91,0
9,1,555,142,291,1,0.9826,0.941358,0.9987,4,0,0,59312.51,0,0,0.0787,0.1869,87,103,4
8,1,557,392,71,1,,0.988371,,6,0,0,99421.21,0,0,0.1532,0.103,80,95,0
8,1,663,254,101,2,0.9761,0.964858,1.0055,9,0,0,39047.5,0,2,0.4903,0.0805,79,97,0
6,1,636,115,14,1,0.9992,0.761122,1.3415,2,0,1,5995.35,0,4,1.7346,1.1533,64,71,0
4,1,798,966,30,1,0,0.0912,0.0955,0,0,0,1064.63,0,2,15.4122,4.5217,0,0,0
2,1,744,888,80,2,1.0183,0.928325,1.0193,6,0,0,50916.08,2,6,0.0109,0.014,51,45,0
9,1,635,150,13,4,1.432,1.00892,1.8858,8,0,0,11456.19,0,0,3.2521,4.3501,76,70,0
3,1,652,901,50,1,1.0073,0.82443,1.0154,5,0,0,30462.8,2,2,0,1.0191,47,54,0
6,1,740,924,171,2,0.5792,0.485383,0.5792,0,0,1,11584.18,1,2,0,0.3256,63,54,0
10,1,553,916,18,2,0.9739,0.8412,0.9846,6,0,0,14766.65,1,2,0.0108,0.2344,103,103,0
6,1,693,907,37,4,0.9723,0.817466,0.9735,5,0,0,72353.16,0,3,0.0144,0.0349,69,86,0
6,1,635,629,97,2,,,,,60,2,,,,,,77,81,0
5,1,609,189,54,2,1.0201,0.85625,1.0297,3,0,0,30891.56,2,2,0,0.2202,77,89,2
8,1,679,468,59,1,0.9893,0.872316,0.9893,2,0,0,44518.56,0,0,1.4764,1.6317,79,65,0
8,1,724,968,108,2,0.2752,0.2752,0.6176,0,0,1,,,,,,12,,
